2000.43	2.461074e+06 
2003.82	7.879378e+06 
2007.21	2.224208e+06 
2010.61	7.457500e+06 
2014.02	5.357414e+06 
2017.43	6.811563e+06 
2020.85	6.327978e+06 
2024.27	4.210904e+06 
2027.70	2.557912e+06 
2031.14	2.505739e+06 
2034.58	6.414616e+06 
2038.02	6.007262e+06 
2041.48	6.689510e+06 
2044.93	4.139532e+06 
2048.40	2.879097e+06 
2051.87	4.457908e+06 
2055.34	3.074902e+06 
2058.83	2.989274e+06 
2062.31	4.238232e+06 
2065.81	1.943922e+06 
2069.31	6.530907e+06 
2072.81	8.667103e+06 
2076.32	9.421153e+06 
2079.84	4.548078e+06 
2083.36	6.582329e+06 
2086.89	1.637826e+06 
2090.43	4.318352e+06 
2093.97	1.363732e+06 
2097.52	6.464979e+06 
2101.07	7.871462e+06 
2104.63	4.203418e+06 
2108.19	1.757418e+06 
2111.76	7.917746e+06 
2115.34	6.819260e+06 
2118.92	3.950433e+06 
2122.51	5.392368e+06 
2126.11	2.321965e+06 
2129.71	6.766445e+06 
2133.32	6.826304e+06 
2136.93	5.106808e+06 
2140.55	4.376208e+06 
2144.18	8.355617e+06 
2147.81	5.900690e+06 
2151.45	5.935602e+06 
2155.09	7.369952e+06 
2158.74	2.994456e+06 
2162.40	4.317376e+06 
2166.06	5.151462e+06 
2169.73	7.540982e+06 
2173.41	9.887268e+06 
2177.09	6.966020e+06 
2180.78	8.845062e+06 
2184.47	1.549543e+06 
2188.17	7.321882e+06 
2191.88	1.095760e+07 
2195.59	1.898528e+06 
2199.31	3.132951e+06 
2203.04	2.904688e+06 
2206.77	5.397582e+06 
2210.51	6.820832e+06 
2214.25	8.473397e+06 
2218.00	1.106361e+07 
2221.76	4.849112e+06 
2225.52	9.480908e+06 
2229.29	7.476609e+06 
2233.07	1.050122e+07 
2236.85	9.140797e+06 
2240.64	7.089005e+06 
2244.44	1.268312e+07 
2248.24	1.113183e+07 
2252.05	1.652747e+07 
2255.86	9.946518e+06 
2259.68	1.990571e+07 
2263.51	1.273960e+07 
2267.35	9.096421e+06 
2271.19	1.304991e+07 
2275.03	1.055466e+07 
2278.89	1.082556e+07 
2282.75	9.989486e+06 
2286.61	1.114401e+07 
2290.49	4.465975e+06 
2294.37	1.929533e+06 
2298.26	1.286104e+07 
2302.15	8.916766e+06 
2306.05	2.400815e+06 
2309.95	1.045875e+07 
2313.87	1.802955e+07 
2317.79	2.438682e+07 
2321.71	1.342417e+07 
2325.65	5.009526e+06 
2329.59	1.400535e+07 
2333.53	1.109887e+07 
2337.48	1.608686e+07 
2341.44	1.268033e+07 
2345.41	1.773625e+07 
2349.38	1.800402e+07 
2353.36	1.699506e+07 
2357.35	1.595779e+07 
2361.34	2.206902e+07 
2365.34	3.074784e+07 
2369.35	2.334065e+07 
2373.36	2.019490e+07 
2377.38	2.700482e+07 
2381.41	2.200338e+07 
2385.45	4.185875e+07 
2389.49	1.824468e+07 
2393.53	2.462873e+07 
2397.59	1.276447e+07 
2401.65	2.397080e+07 
2405.72	3.645304e+07 
2409.79	2.563620e+07 
2413.88	2.561224e+07 
2417.96	1.805978e+07 
2422.06	1.976693e+07 
2426.16	1.459946e+07 
2430.27	2.523321e+07 
2434.39	3.753677e+07 
2438.51	3.592406e+07 
2442.64	2.363976e+07 
2446.78	1.007589e+07 
2450.93	3.318949e+07 
2455.08	2.846259e+07 
2459.24	1.827637e+07 
2463.40	2.507499e+07 
2467.58	2.579820e+07 
2471.76	2.647887e+07 
2475.94	2.821511e+07 
2480.14	2.377052e+07 
2484.34	2.451432e+07 
2488.55	3.021399e+07 
2492.76	1.438802e+07 
2496.99	3.748021e+07 
2501.22	1.515149e+07 
2505.45	1.195354e+07 
2509.70	2.375666e+07 
2513.95	2.542304e+07 
2518.21	2.394609e+07 
2522.47	1.928070e+07 
2526.74	2.493397e+07 
2531.03	3.414131e+07 
2535.31	2.198954e+07 
2539.61	1.108317e+07 
2543.91	4.499538e+07 
2548.22	1.936861e+07 
2552.54	2.753407e+07 
2556.86	2.231705e+07 
2561.19	1.555130e+07 
2565.53	1.330969e+07 
2569.87	2.005181e+07 
2574.23	1.769125e+07 
2578.59	1.252795e+07 
2582.96	1.464954e+07 
2587.33	1.254827e+07 
2591.72	1.568864e+07 
2596.11	1.348672e+07 
2600.50	8.434524e+06 
2604.91	2.529324e+07 
2609.32	1.139472e+07 
2613.74	2.222294e+07 
2618.17	3.447631e+07 
2622.60	1.163179e+07 
2627.05	1.950982e+07 
2631.50	1.890607e+07 
2635.95	4.028264e+07 
2640.42	1.082215e+07 
2644.89	1.083189e+07 
2649.37	1.408440e+07 
2653.86	8.759450e+06 
2658.36	7.505332e+06 
2662.86	8.379164e+06 
2667.37	9.889556e+05 
2671.89	1.679680e+07 
2676.41	7.575706e+06 
2680.95	2.381367e+06 
2685.49	4.203008e+06 
2690.04	1.476083e+07 
2694.60	2.621420e+06 
2699.16	1.526551e+07 
2703.73	9.029068e+06 
2708.31	4.601121e+06 
2712.90	1.102418e+07 
2717.50	6.841782e+06 
2722.10	2.110566e+07 
2726.71	9.991963e+06 
2731.33	1.529286e+07 
2735.96	1.805561e+07 
2740.59	1.011659e+07 
2745.23	1.640880e+07 
2749.88	2.046590e+07 
2754.54	4.377706e+07 
2759.21	2.997389e+07 
2763.88	1.092953e+07 
2768.56	1.601328e+07 
2773.25	2.122417e+07 
2777.95	1.118486e+07 
2782.66	2.022727e+07 
2787.37	1.271350e+07 
2792.09	1.210876e+07 
2796.82	8.652459e+06 
2801.56	1.344080e+07 
2806.31	5.850892e+06 
2811.06	7.176956e+06 
2815.82	4.303954e+06 
2820.59	6.088852e+06 
2825.37	2.601900e+06 
2830.16	7.056477e+06 
2834.95	9.831322e+06 
2839.75	1.695713e+07 
2844.56	2.679694e+07 
2849.38	2.128027e+07 
2854.21	1.701664e+07 
2859.04	9.736756e+06 
2863.89	2.684170e+07 
2868.74	1.023282e+07 
2873.60	1.702271e+07 
2878.46	1.431934e+07 
2883.34	8.498528e+06 
2888.22	1.040159e+07 
2893.12	1.149370e+07 
2898.02	9.521724e+06 
2902.93	1.121697e+07 
2907.84	5.599270e+06 
2912.77	8.233514e+06 
2917.70	3.286644e+06 
2922.65	1.078681e+07 
2927.60	3.724890e+06 
2932.56	8.097207e+06 
2937.52	2.781324e+06 
2942.50	2.143866e+06 
2947.48	4.457760e+06 
2952.48	1.224166e+07 
2957.48	1.219657e+07 
2962.49	2.190960e+06 
2967.51	8.342794e+06 
2972.53	1.691090e+07 
2977.57	1.210823e+07 
2982.61	5.001873e+06 
2987.67	1.200772e+07 
2992.73	1.209980e+07 
2997.80	2.692422e+06 
3002.87	2.445080e+06 
3007.96	9.259304e+06 
3013.06	1.714994e+06 
3018.16	9.735578e+05 
3023.27	3.442915e+05 
3028.39	2.724744e+06 
3033.52	4.302180e+05 
3038.66	4.252501e+05 
3043.81	2.476377e+06 
3048.97	1.571168e+06 
3054.13	3.125142e+06 
3059.31	1.018340e+06 
3064.49	1.433053e+06 
3069.68	3.173276e+06 
3074.88	2.534150e+06 
3080.09	1.893827e+06 
3085.31	8.703278e+06 
3090.53	1.001009e+06 
3095.77	8.591206e+05 
3101.01	1.535742e+06 
3106.26	1.399747e+06 
3111.53	6.337712e+06 
3116.80	1.736929e+05 
3122.08	7.931664e+06 
3127.37	9.287466e+05 
3132.66	2.933301e+05 
3137.97	3.888270e+06 
3143.29	3.430472e+06 
3148.61	1.075237e+06 
3153.94	3.040033e+06 
3159.29	3.042774e+06 
3164.64	1.094363e+06 
3170.00	9.114062e+06 
3175.37	8.268507e+06 
3180.75	6.928999e+05 
3186.14	5.895448e+06 
3191.53	1.469978e+07 
3196.94	6.825548e+06 
3202.35	1.131006e+07 
3207.78	6.080442e+05 
3213.21	2.192801e+05 
3218.66	1.178070e+07 
3224.11	1.364229e+04 
3229.57	2.853685e+05 
3235.04	6.410742e+06 
3240.52	6.660148e+06 
3246.01	5.696095e+06 
3251.51	5.571644e+06 
3257.02	3.449269e+06 
3262.53	1.044450e+07 
3268.06	5.919384e+06 
3273.60	6.849622e+06 
3279.14	1.514896e+06 
3284.70	1.415539e+07 
3290.26	1.322601e+07 
3295.83	2.687242e+06 
3301.42	9.342096e+06 
3307.01	8.564999e+06 
3312.61	6.404190e+06 
3318.22	5.764278e+06 
3323.84	2.720229e+05 
3329.47	2.433791e+06 
3335.11	4.786575e+05 
3340.76	1.351640e+05 
3346.42	1.557184e+06 
3352.09	2.221242e+03 
3357.77	1.220018e+04 
3363.46	2.132347e+06 
3369.16	1.161791e+06 
3374.86	2.232332e+06 
3380.58	2.925849e+05 
3386.31	3.739646e+06 
3392.04	7.892516e+05 
3397.79	9.455588e+05 
3403.54	1.604775e+06 
3409.31	2.132944e+05 
3415.09	7.634502e+05 
3420.87	3.957466e+06 
3426.67	2.702968e+05 
3432.47	4.160098e+06 
3438.28	1.659971e+05 
